Date,B1K,BHM,BMM,BMR,BMV,BMY,BND,BNQ,BO1,BOO,BQB,BTU,BTY,BXD,CFO,CIQ,CME,CPR,CQU,CTM,CYC,DBS,DCB,DDM,DHG,DID,DJN,DPI,DQV,DTM,DUY,DXO,DXZ,ENQ,EPX,EYT,FWO,GCV,GMU,GNH,GQI,HNH,HP1,HQU,IWO,JBH,JMV,JQM,KCI,KIY,MMD,NGH,NHS,NQM,NRH,OBC,ODN,OTU,PSH,PSJ,PTI,RBO,RCF,RVC,SFB,SID,SJP,SNE,TBS,TDH,TFL,THQ,THS,TIM,TLJ,TPM,TQL,TUP,TVO,TWX,TZE,UBI,UDM,UMT,UQN,UXF,WDY,XCD,XFT,XPS,XPX,XQM,YSP
2015-08-18,5.22,16.860001,8.51,4.47406,4.31,3.2465,13.47,6.19,28.969999,21.08,8.67719,1.36,42.07,1.295,11.14,24.98,6.0568800000000005,12.76,0.747807,3.62,10.18,10.03,76.910004,8.54,7.08,4.53,23.08,85.269997,9.95,93.489998,32.09,12.4,0.6238520000000001,42.279999,3.33019,7.71,1.01105,6.485519999999999,33.509998,1.985,6.73,6.3,3.21283,4.6,4.4455800000000005,5.89139,7.29,3.46,20.064501,17.950001,14.67,19.790001,1.82,1.99,78.849998,30.6448,10.86,1.965,8.2145,15.7,6.4,4.03621,14.02,2.22878,43.889999,62.16,50.59,7.47,0.407019,3.8,13.78,4.16,5.2,19.790001,1.87872,13.97,2.41,5.086069999999999,13.6663,5.0,5.63,4.94,9.47229,6.12,9.00995,5.41429,2.74,31.4459,28.224899,7.394310000000001,26.76,31.629299,14.18
2015-08-19,5.26,17.01,8.6,4.51173,4.14,3.31474,13.64,6.28,29.84,21.59,8.74693,1.35,42.150002,1.335,11.3,25.16,6.14075,12.99,0.767486,3.53,10.33,9.8,78.269997,8.65,7.15,4.68,23.129999,87.300003,10.17,93.129997,32.700001,12.27,0.653325,42.07,3.34906,7.76,0.981602,6.67656,33.080002,1.945,6.68,6.42,3.20285,4.66,4.5224,5.99385,7.53,3.47,19.807699,18.18,14.93,19.85,1.855,2.02,79.360001,31.436001,10.65,1.895,8.6519,15.85,6.54,4.00426,14.03,2.25811,43.549999,62.799999,50.650002,7.48,0.392308,3.84,12.27,4.18,5.1,20.6,1.87377,13.88,2.52,5.26026,13.862,4.95,5.77,4.9,9.4918,6.21,9.000119999999999,6.14144,2.8,32.4888,28.7374,7.450760000000001,27.24,32.4286,13.75
2015-08-20,5.14,16.870001000000002,8.57,4.50232,4.08,3.30499,13.19,6.17,29.129999,22.34,8.69712,1.325,42.349998,1.305,11.05,24.379999,6.08484,13.05,0.708449,3.47,10.06,9.8,76.150002,8.55,7.25,4.62,23.049999,85.470001,10.03,92.0,32.0,11.99,0.6385890000000001,41.259998,3.34906,7.63,1.0208700000000002,6.55238,32.970001,1.94,6.64,6.29,3.17291,4.57,4.45518,5.96311,7.46,3.47,19.9559,17.77,14.55,19.83,1.83,2.01,77.43,30.915001,11.32,2.02,7.523389999999999,15.55,6.26,3.75932,14.04,2.18968,43.959999,61.66,49.41,7.38,0.416827,3.82,12.88,4.15,5.08,20.85,1.83916,13.6,2.46,4.88577,13.7075,4.83,5.81,4.79,9.53082,6.12,9.23593,5.94491,2.79,31.9823,29.079,6.97097,26.57,31.274,13.92
2015-08-21,5.1,16.719998999999998,8.34,4.4929,3.96,3.37324,12.83,6.13,28.34,22.040001,8.497869999999999,1.29,40.869999,1.295,10.73,24.1,6.00097,12.57,0.708449,3.38,9.98,9.91,75.589996,8.78,7.25,4.44,22.16,84.709999,9.95,90.150002,31.92,11.8,0.653325,40.049999,3.34906,7.56,1.05522,6.57149,31.98,1.915,6.6,6.07,3.11305,4.47,4.29195,5.65574,7.43,3.46,19.4224,17.469998999999998,14.31,18.65,1.8,2.28,74.68,30.065901,11.84,2.11,7.409669999999999,16.040001,6.16,3.67412,13.77,2.15058,43.150002,60.439999,49.52,7.31,0.441346,3.74,12.6,4.06,4.96,20.389999,1.78972,13.4,2.73,4.87706,13.3677,4.86,5.82,4.63,9.45278,6.07,9.03942,5.84665,2.79,31.1579,29.0434,7.05564,26.370001,31.1457,13.7
2015-08-24,4.93,16.440001000000002,8.07,4.33277,3.71,3.266,12.51,5.8,26.91,21.030001,8.2787,1.27,38.619999,1.25,10.22,22.889999,5.74938,12.05,0.669091,3.67,9.69,9.79,72.470001,8.59,7.04,4.3,21.860001,84.889999,9.29,88.290001,29.719999,11.54,0.648413,39.189999,3.20755,7.22,1.01596,6.3040400000000005,30.91,1.635,6.56,5.98,3.05318,4.33,4.10952,5.27664,7.04,3.35,18.523399,16.799999,13.72,17.459999,1.74,2.26,70.33000200000001,28.6668,11.49,2.04,6.98101,15.32,5.81,3.5143800000000005,13.16,2.1017,41.32,58.139999,46.970001,7.15,0.456058,3.61,11.97,3.97,4.79,20.049999,1.8095,13.22,2.77,4.32839,12.7394,4.69,5.62,4.47,9.16988,5.88,8.901869999999999,5.61082,2.76,29.2509,28.502501,6.764010000000001,25.290001,29.606199,12.5
2015-08-25,5.01,16.360001,8.27,4.4929,3.9,3.29524,13.05,5.94,27.99,20.65,8.487910000000001,1.305,39.43,1.295,10.62,23.34,5.85188,12.37,0.67893,3.88,9.82,9.8,75.08000200000001,8.6,7.15,4.38,22.389999,85.489998,9.47,90.589996,31.0,11.57,0.658237,39.98,3.34906,7.56,1.0306799999999998,6.25629,30.879999,1.815,6.55,6.14,3.15296,4.52,4.27275,5.39959,7.13,3.33,18.908701,17.33,14.33,18.530001,1.79,2.34,74.449997,29.998301,11.04,1.96,6.74481,15.21,5.9,3.71672,13.34,2.1408,42.0,60.009998,48.450001,7.12,0.44625,3.74,12.23,4.04,4.91,20.5,1.90838,13.13,2.82,4.310969999999999,13.1926,4.66,5.74,4.63,9.41376,5.83,8.931339999999999,5.827,2.81,30.691099,28.41,7.19675,26.620001,29.8036,12.6
2015-08-26,5.0,16.68,8.27,4.54941,4.0,3.2757400000000003,13.46,5.92,28.07,20.66,8.308589999999999,1.305,39.669998,1.31,10.74,23.940001,5.85188,12.42,0.649411,4.1,9.76,9.71,76.129997,8.52,7.18,4.43,22.799999,85.650002,9.81,90.400002,31.42,11.61,0.658237,39.599998,3.34906,7.4,0.98651,6.170319999999999,32.290001000000004,1.805,6.59,6.06,3.14298,4.46,4.27275,5.30738,7.37,3.41,18.5728,17.65,14.43,18.629999,1.76,2.39,75.18,30.2878,10.95,1.91,6.90228,15.48,6.19,3.82322,13.15,2.1408,41.950001,60.34,48.889999,7.2,0.451154,3.74,12.05,4.05,4.95,20.25,1.93804,13.4,2.85,4.46773,13.275,4.67,5.76,4.61,9.34547,5.86,8.98047,5.77786,2.79,31.068501,28.580799,7.64831,26.889999,30.5634,12.55
2015-08-27,5.05,17.01,8.49,4.634180000000001,4.05,3.15875,13.5,5.97,28.57,21.620001,8.75689,1.33,40.0,1.315,10.92,24.059999,5.38597,12.69,0.659251,4.11,10.05,9.9,76.43,8.56,7.36,4.44,23.1,86.220001,10.05,92.75,31.49,11.71,0.677886,40.290001,3.38679,7.57,0.903074,6.179869999999999,36.009998,1.79,6.65,6.16,3.19287,4.5,4.33996,5.31762,7.33,3.49,18.770399,17.52,14.45,19.01,1.775,2.37,76.239998,30.451799,11.0,1.95,7.12098,15.71,6.39,3.75932,13.58,2.1408,41.709999,63.68,48.810001,7.29,0.465866,3.83,12.31,4.04,4.95,20.709999,1.95782,13.47,2.92,4.37193,13.4295,4.93,5.83,4.64,9.33572,5.9,9.16715,5.88595,2.82,31.4261,29.1999,7.24379,27.049999,31.0865,12.6
2015-08-28,4.99,16.959999,8.48,5.0863,4.1,3.37324,13.42,5.96,28.530001,21.959999,8.866480000000001,1.32,39.849998,1.35,10.82,25.49,5.33938,12.75,0.68877,4.23,9.95,9.73,76.360001,8.59,7.4,4.45,23.48,85.08000200000001,10.0,92.620003,32.470001,11.87,0.672974,40.07,3.43396,7.41,0.971786,6.24673,36.400002,1.9,6.64,6.14,3.14298,4.48,4.24395,5.26639,7.5,3.46,19.1063,17.879998999999998,14.1,19.17,1.765,2.36,76.91999799999999,30.4711,11.28,1.955,7.462160000000001,15.56,6.77,3.61022,13.37,2.1408,41.93,63.049999,51.099998,7.23,0.431539,3.86,12.34,3.96,4.91,20.84,1.94793,13.67,2.95,4.6157900000000005,13.3986,4.95,5.79,4.69,9.32596,5.82,9.21628,5.89578,2.8,31.366501,29.4988,7.54483,27.4,31.629299,13.17
2015-08-31,4.96,16.889999,8.44,4.96385,4.06,3.3342400000000003,13.72,5.95,27.93,22.129999,8.73697,1.305,39.439999,1.31,10.97,25.18,5.25551,12.67,0.659251,4.31,9.84,9.75,75.08000200000001,8.4,7.15,4.44,23.41,85.43,9.9,91.870003,31.879999,11.44,0.672974,39.650002,3.41509,7.37,1.0012299999999998,6.179869999999999,37.009998,1.91,6.57,6.1,3.14298,4.49,4.16713,5.19467,7.43,3.51,18.770399,17.57,13.94,19.16,1.75,2.33,75.93,30.0755,11.2,2.02,7.225960000000001,15.86,6.8,3.57827,13.2,2.15058,41.310001,62.459999,50.290001,7.31,0.431539,3.81,12.34,3.91,4.92,20.719999,1.96771,13.56,3.04,4.46773,13.2132,4.96,5.75,4.63,9.44302,5.77,9.22611,5.85647,2.83,30.8897,28.9366,7.06505,26.4,31.8365,12.5
2015-09-01,4.96,16.49,8.33,4.75663,3.98,3.28549,13.55,5.66,27.07,22.030001,8.45802,1.315,38.18,1.245,10.51,24.65,5.1996,12.28,0.6248130000000001,4.31,9.69,9.52,73.300003,8.25,6.98,4.32,23.120001,84.480003,9.65,89.860001,31.280001,11.06,0.6385890000000001,39.860001,3.24528,7.38,1.04541,6.14167,37.009998,1.795,6.5,5.96,3.11305,4.41,4.138330000000001,5.174180000000001,7.38,3.46,18.424601000000003,17.25,13.72,18.200001,1.725,2.36,74.449997,29.3326,11.15,1.935,7.15597,15.5,6.74,3.69542,12.91,2.08215,40.990002,61.84,49.369999,7.17,0.431539,3.75,12.21,3.89,4.78,20.18,1.92815,13.39,2.93,4.17163,12.8939,5.07,5.84,4.54,9.31621,5.66,8.95099,5.7287300000000005,2.72,29.9958,28.4669,6.78282,25.57,31.204901,12.4
2015-09-02,4.97,16.33,8.23,4.90733,4.08,3.266,13.56,5.65,27.42,22.26,8.24881,1.315,37.200001,1.24,10.52,24.629999,5.12506,12.2,0.614973,4.18,9.9,9.55,73.629997,8.39,6.97,4.31,22.9,85.360001,9.73,91.029999,31.299999,11.37,0.6238520000000001,38.84,3.21698,7.38,1.0994,6.294490000000001,37.110001,1.855,6.6,5.89,3.12303,4.42,4.0039,5.163930000000001,7.24,3.47,18.592501,17.540001,13.51,17.84,1.735,2.36,74.040001,29.622,11.06,1.97,6.83229,15.3,6.65,3.72737,12.92,2.03327,40.029999,61.419998,49.540001,7.27,0.416827,3.76,12.18,3.86,4.8,20.17,1.854,13.5,2.95,4.13679,12.9351,4.97,5.84,4.58,9.46253,5.65,8.77414,5.88595,2.74,30.2143,28.289,6.61349,25.23,30.6917,12.65
2015-09-03,4.95,16.0,7.96,5.02036,4.08,3.2075,13.25,5.62,26.959999,21.379999,8.06949,1.3,36.689999,1.225,10.36,24.32,5.07846,11.94,0.605133,4.16,9.75,9.51,71.970001,8.44,6.81,4.27,23.9,83.879997,9.79,90.019997,30.74,10.97,0.628764,37.5,3.17924,7.34,1.13866,6.13211,36.669998,1.89,6.55,5.77,3.11305,4.32,3.84068,5.21516,7.06,3.41,17.822001,17.35,13.29,17.719998999999998,1.725,2.25,72.910004,28.879101,10.85,1.965,6.70982,15.5,6.89,3.65282,12.83,2.03327,40.43,60.799999,49.27,7.35,0.402116,3.71,12.14,3.83,4.64,19.74,1.82433,13.46,2.87,3.94519,12.9351,4.93,5.61,4.41,9.22841,5.56,8.54815,5.95474,2.73,29.985901,28.0613,6.68875,25.26,30.060101,12.45
2015-09-04,5.03,16.030001000000002,8.05,4.85082,4.28,3.34399,13.44,5.65,26.860001,21.82,8.39825,1.3,37.07,1.215,10.26,24.690001,5.02255,12.0,0.605133,4.25,9.95,9.61,72.150002,8.45,6.89,4.27,23.75,83.510002,9.94,90.18,29.940001,10.8,0.643501,38.560001,3.1509400000000003,7.32,1.12884,6.11301,36.529999,1.86,6.61,5.78,3.133,4.32,3.82147,5.12295,7.08,3.44,17.98,17.49,13.31,17.940001000000002,1.71,2.24,72.82,28.753599,11.0,1.95,6.71857,15.14,6.76,3.69542,12.74,1.97462,41.490002,60.549999,49.759998,7.39,0.402116,3.74,12.13,3.8,4.74,20.290001,1.83916,13.63,2.89,3.81456,12.8733,4.8,5.65,4.45,9.31621,5.61,8.59728,5.87613,2.75,29.737499,28.0613,6.52882,25.49,30.1884,12.31
2015-09-07,5.04,16.02,8.26,4.93559,4.32,3.25625,13.13,5.61,26.709999,21.84,8.31855,1.3,37.310001,1.23,10.19,24.190001,5.18096,11.91,0.570695,4.29,9.93,9.67,72.32,8.46,6.89,4.28,23.49,83.769997,10.03,90.660004,30.0,10.93,0.628764,38.439999,3.11321,7.43,1.15829,6.12256,35.490002000000004,1.925,6.59,5.83,3.11305,4.41,3.81187,4.94877,7.1,3.51,17.900999,17.620001000000002,13.25,17.82,1.73,2.24,73.300003,28.570299,11.38,2.09,6.5436,15.07,6.73,3.75932,12.72,1.99417,41.07,60.57,49.150002,7.33,0.407019,3.77,12.0,3.84,4.83,20.24,1.84905,13.71,2.92,3.64909,12.6674,4.71,5.7,4.47,9.33572,5.6,9.01977,5.84665,2.76,29.598499,28.032801,6.27482,25.32,30.1786,12.27
2015-09-08,5.07,16.610001,8.32,4.94501,4.3,3.32449,13.27,5.72,27.530001,22.049999,8.42813,1.315,38.240002,1.26,10.37,24.700001,5.19028,12.12,0.585454,4.35,9.95,9.68,74.16999799999999,8.57,7.01,4.33,23.559999,83.239998,10.08,90.760002,30.51,11.09,0.643501,39.459999,3.22641,7.55,1.13375,6.02705,36.599998,1.96,6.73,5.93,3.133,4.53,3.82147,5.0102400000000005,7.32,3.52,18.2764,17.809998999999998,13.45,18.459999,1.76,2.28,74.529999,29.139601000000003,11.57,2.09,6.75356,15.18,7.9,3.75932,12.97,1.99417,42.220001,60.77,50.220001,7.37,0.411923,3.82,12.1,3.86,4.81,20.190001,1.87377,13.72,3.03,3.84068,12.7909,4.81,5.72,4.53,9.39425,5.68,9.29488,5.95474,2.76,30.313601,28.317499,6.331259999999999,25.33,29.270599,12.66
2015-09-09,5.14,16.6,8.56,5.01094,4.37,3.3927400000000003,13.55,5.9,28.540001,22.120001,8.34843,1.325,39.110001,1.305,10.55,24.65,5.25551,12.54,0.600214,4.53,10.0,9.6,76.720001,8.63,7.14,4.44,24.309999,84.199997,10.33,91.949997,30.780001,11.07,0.648413,39.779999,3.29245,7.62,1.13375,6.2180800000000005,37.23,2.04,6.92,6.0,3.14298,4.58,3.90789,5.163930000000001,7.3,3.69,18.4937,18.030001,13.57,19.4,1.78,2.31,77.339996,30.172001,11.71,2.12,6.95477,15.56,7.85,3.76997,13.39,1.99417,44.299999,60.34,51.509998,7.31,0.426635,3.87,12.3,3.9,4.91,19.690001,1.84411,13.93,3.02,4.06712,13.2235,4.85,5.8,4.6,9.51131,5.79,9.77633,6.07265,2.81,31.5949,28.5737,6.5006,25.32,29.5075,13.1
2015-09-10,5.02,16.18,8.39,4.67186,4.38,3.3927400000000003,13.32,5.74,27.65,21.790001,8.1193,1.285,38.279999,1.25,10.3,23.92,5.26483,12.28,0.590374,4.38,9.72,9.59,75.129997,8.58,6.96,4.35,23.540001,83.059998,10.32,90.199997,30.459999,10.91,0.6238520000000001,39.169998,3.29245,7.44,1.12884,6.160769999999999,35.560001,2.04,6.85,5.84,3.09309,4.49,3.80227,5.03074,7.08,3.7,18.059099,17.940001000000002,13.19,18.629999,1.73,2.29,75.91999799999999,29.1203,11.19,2.0,6.49111,15.23,7.57,3.76997,13.09,1.96484,43.360001,59.369999,51.27,7.11,0.416827,3.77,12.0,3.84,4.83,19.389999,1.77984,13.95,3.02,3.8581,12.9042,4.73,5.78,4.49,9.43327,5.62,9.28506,6.00387,2.73,30.552,28.0541,6.05844,24.76,28.747601,12.88
2015-09-11,4.99,16.1,8.24,4.70953,4.41,3.4219800000000005,13.17,5.75,27.52,20.82,8.10934,1.26,38.099998,1.23,10.2,23.709999,5.27415,12.24,0.570695,4.4,9.75,9.61,75.129997,8.53,7.02,4.39,24.1,82.33000200000001,10.35,88.93,30.129999,10.77,0.6238520000000001,38.610001,3.28302,7.36,1.11412,6.24673,36.52,2.03,6.83,5.74,3.12303,4.49,3.84068,5.020490000000001,7.0,3.6,18.0986,18.17,13.06,18.57,1.725,2.32,75.800003,29.1299,10.92,2.05,6.412380000000001,15.19,7.45,3.76997,13.12,1.99417,43.509998,58.639999,52.0,7.12,0.416827,3.75,11.96,3.85,4.77,19.18,1.78972,13.7,2.92,3.88423,12.7394,4.81,5.77,4.41,9.35523,5.55,9.28506,6.02352,2.69,30.2938,27.890499,6.08667,24.74,28.0371,12.71
2015-09-14,5.03,16.139999,8.27,4.70953,4.52,3.52923,13.09,5.82,27.780001,20.83,8.25877,1.31,38.450001,1.26,10.16,23.74,5.20892,12.28,0.526417,4.27,9.79,9.62,74.550003,8.57,7.04,4.39,23.309999,82.269997,10.34,90.07,30.82,10.74,0.609115,38.610001,3.30189,7.41,1.11903,6.28494,36.639999,2.05,6.77,5.76,3.12303,4.52,3.92709,5.07172,7.25,3.64,18.3554,18.25,13.2,18.52,1.72,2.33,77.57,29.4676,11.33,2.12,6.28116,15.48,7.49,3.83386,13.14,2.01372,43.810001,59.75,51.860001,7.18,0.411923,3.81,11.98,3.82,4.81,19.110001,1.8095,13.77,2.92,3.92777,12.8115,4.85,5.78,4.43,9.404,5.54,9.29488,6.02352,2.71,30.780399,27.9545,5.926740000000001,24.790001,28.0371,12.5
2015-09-15,4.99,15.87,8.19,4.6436,4.5,3.46098,12.88,5.67,27.139999,20.219999,8.189039999999999,1.295,37.73,1.225,10.07,23.43,5.22756,12.0,0.5116569999999999,4.17,9.62,9.59,73.41999799999999,8.65,6.93,4.32,22.629999,81.589996,10.25,88.959999,30.43,10.54,0.594379,38.209999,3.28302,7.23,1.17301,6.23718,36.290001,2.01,6.68,5.67,3.08312,4.48,3.78307,4.94877,6.94,3.58,18.128201,17.799999,13.1,18.209999,1.67,2.31,77.0,28.7826,11.26,2.17,6.1849300000000005,15.33,7.27,3.80192,12.95,1.97462,42.860001,59.099998,50.740002,7.07,0.421731,3.76,11.74,3.75,4.83,18.84,1.8095,13.75,2.87,4.0497,12.6159,4.9,5.75,4.4,9.27719,5.48,9.22611,5.99404,2.65,29.9958,27.6485,5.8797,24.67,27.8792,12.3
2015-09-16,5.08,16.09,8.28,4.596509999999999,4.59,3.57797,12.95,5.7,27.879999,20.27,8.28866,1.33,38.0,1.225,10.32,23.969999,5.1996,12.18,0.531337,4.23,9.52,9.63,75.349998,8.63,7.11,4.29,23.27,81.300003,10.35,90.5,31.42,10.52,0.594379,38.759998,3.30189,7.29,1.16811,6.198980000000001,35.459999,2.05,6.82,5.6,3.11305,4.44,3.83107,5.020490000000001,6.88,3.68,18.286301,17.76,13.23,18.65,1.675,2.34,78.230003,29.4387,11.4,2.21,6.17618,15.42,7.43,3.88711,13.09,1.97462,43.759998,59.59,51.310001,7.04,0.431539,3.79,11.75,3.76,4.75,18.950001,1.83422,14.02,2.87,4.26743,12.7806,4.9,5.85,4.46,9.45278,5.58,9.5307,6.07265,2.62,30.8599,27.7339,6.039630000000001,24.52,28.718,12.39
2015-09-17,5.13,16.139999,8.33,4.73779,4.56,3.55847,12.93,5.73,28.18,19.9,8.308589999999999,1.355,38.540001,1.27,10.43,24.65,5.26483,12.32,0.560855,4.04,9.77,9.61,75.589996,8.74,7.1,4.32,23.540001,81.5,10.47,90.449997,31.860001,10.85,0.599291,39.150002,3.33962,7.34,1.21228,6.25629,36.18,2.09,6.86,5.71,3.11305,4.49,3.79267,5.05123,6.88,3.78,18.385099,17.700001,13.19,18.67,1.695,2.38,78.0,29.843901,11.81,2.32,6.39489,15.35,7.57,3.90841,13.36,1.96484,44.150002,59.700001,52.009998,7.05,0.426635,3.85,11.89,3.83,4.84,19.049999,1.86388,14.01,2.82,4.35452,12.9042,5.0,5.76,4.51,9.404,5.59,9.81563,6.102130000000001,2.66,31.138,27.8976,6.15252,24.700001,29.556801,12.38
2015-09-18,5.17,16.360001,8.43,4.65302,4.36,3.4999800000000003,13.06,5.79,28.4,19.84,8.39825,1.355,38.720001,1.265,10.45,24.459999,5.35801,12.32,0.531337,4.18,9.87,9.69,75.83000200000001,8.83,7.15,4.38,23.59,81.790001,10.56,90.57,31.959999,10.89,0.579642,40.110001,3.37736,7.26,1.23191,6.28494,36.799999,2.06,6.78,5.69,3.133,4.48,3.82147,5.12295,6.82,3.81,18.365299,17.74,13.2,19.01,1.705,2.41,78.709999,29.9694,12.63,2.43,6.17618,15.42,7.49,3.86581,13.26,1.9844,44.619999,60.98,51.259998,7.05,0.451154,3.88,12.04,3.85,4.88,19.26,1.85894,13.97,2.84,4.13679,12.9145,5.03,5.86,4.57,9.50156,5.65,10.0023,6.11196,2.66,31.535299,27.8976,6.11489,24.82,29.3002,12.19
2015-09-21,5.07,16.08,8.2,4.50232,4.45,3.45123,12.79,5.66,27.719999,19.66,8.2787,1.33,37.91,1.215,10.11,23.85,5.25551,11.95,0.5165770000000001,4.06,9.59,9.57,73.620003,8.67,7.04,4.27,23.25,81.0,10.43,90.199997,31.0,10.53,0.5894659999999999,38.790001,3.29245,7.13,1.19755,6.14167,35.439999,1.975,6.74,5.58,3.07314,4.45,3.75426,5.03074,6.55,3.75,18.1677,17.559998999999998,12.93,18.52,1.68,2.35,77.41999799999999,29.400101,12.52,2.34,5.93998,15.07,7.48,3.89776,12.98,1.9844,43.57,60.470001,49.779999,7.03,0.460962,3.81,11.78,3.77,4.75,19.09,1.82928,13.73,2.87,4.16292,12.6468,4.74,5.83,4.46,9.32596,5.56,10.2971,5.9743900000000005,2.63,30.641399,27.5133,5.88911,24.5,28.4515,12.7
2015-09-22,5.12,16.219998999999998,8.18,4.53999,4.4,3.50973,12.78,5.7,27.83,19.73,8.44806,1.365,38.52,1.21,10.17,23.860001,5.12506,12.02,0.526417,4.01,9.77,9.58,73.800003,8.84,7.04,4.33,23.49,82.690002,10.47,90.330002,31.629999,10.52,0.6189399999999999,39.169998,3.2547200000000003,7.18,1.16811,6.09391,35.439999,1.915,6.77,5.74,3.08312,4.44,3.82147,5.08197,6.55,3.82,18.424601000000003,17.549999,12.95,18.610001,1.705,2.34,77.970001,29.4387,12.15,2.4,6.00122,15.28,7.8,3.91906,13.14,1.99417,43.77,61.27,49.189999,7.08,0.451154,3.82,12.0,3.85,4.74,19.25,1.8886,14.02,2.88,4.34581,12.7291,4.75,5.99,4.46,9.54058,5.67,9.82546,6.12179,2.65,30.899599,27.7766,5.96437,24.790001,29.260799,12.8
2015-09-23,5.06,16.01,8.22,4.47406,4.33,3.5389800000000005,12.66,5.59,26.99,19.43,8.33847,1.35,37.98,1.18,9.88,22.799999,5.07846,11.69,0.5116569999999999,3.83,9.68,9.59,71.599998,8.66,7.06,4.24,23.370001,81.800003,10.37,89.239998,31.5,10.07,0.648413,38.169998,3.22641,7.08,1.10921,5.98884,34.18,1.81,6.79,5.62,3.03323,4.35,3.65824,4.979509999999999,6.61,3.73,18.148001,17.549999,12.71,18.059999,1.67,2.36,77.0,28.753599,11.93,2.34,5.835,15.09,7.72,3.92971,12.93,1.99417,43.380001,60.310001,47.990002,7.04,0.451154,3.76,11.94,3.75,4.72,19.049999,1.85894,13.91,2.75,4.22388,12.6056,4.64,6.0,4.49,9.4918,5.62,10.2971,6.04317,2.62,29.7673,27.1717,5.795030000000001,24.379999,28.4219,12.86
2015-09-24,5.17,16.33,8.32,4.4929,4.44,3.65597,12.96,5.63,27.34,19.959999,8.53772,1.36,39.200001,1.17,10.12,22.85,5.03187,11.88,0.521497,3.8,9.88,9.61,72.5,8.81,7.18,4.35,23.48,85.279999,10.45,90.669998,31.5,9.87,0.6827989999999999,39.060001,3.2547200000000003,7.28,1.13866,6.0557,34.099998,1.785,6.86,5.78,3.12303,4.49,3.71585,5.03074,6.34,3.78,18.819799,17.65,12.77,18.440001,1.73,2.41,77.559998,29.139601000000003,12.33,2.52,5.86125,15.06,7.85,4.02556,12.95,2.0235,44.110001,61.060001,48.299999,7.19,0.465866,3.88,11.94,3.82,4.82,19.16,1.88366,14.32,2.85,4.19775,12.7497,4.58,6.11,4.59,9.71617,5.72,10.6213,6.18074,2.72,30.154699,27.8549,5.81385,24.76,29.1127,13.36
2015-09-25,5.13,16.200001,8.61,4.39871,4.54,3.67546,12.89,5.55,27.0,19.9,8.6473,1.35,38.049999,1.16,9.99,22.93,4.8921,11.68,0.5165770000000001,3.75,9.72,9.63,71.440002,8.9,7.17,4.35,23.5,85.5,10.38,90.419998,31.35,10.03,0.6827989999999999,39.540001,3.12264,7.32,1.17301,5.95063,35.43,1.8,6.82,5.85,3.10307,4.5,3.73506,4.92828,6.42,3.83,18.8494,17.43,12.62,18.82,1.745,2.38,77.400002,28.743999,12.83,2.51,5.72128,15.4,7.56,3.92971,12.86,1.99417,44.029999,60.259998,48.950001,7.39,0.495289,3.87,12.04,3.84,4.84,18.92,1.88366,14.82,2.8,4.0497,12.6056,4.54,6.08,4.64,9.85274,5.67,10.5034,6.40675,2.71,29.747499,27.862,5.76681,24.889999,28.6884,13.5
2015-09-28,5.17,16.84,8.66,4.46464,4.56,3.70471,13.3,5.66,27.4,19.620001,8.717039999999999,1.375,38.57,1.2,10.08,23.15,4.957330000000001,11.87,0.506738,3.82,10.0,9.83,72.699997,9.05,7.39,4.44,24.059999,85.610001,10.69,90.760002,32.330002,10.16,0.717184,40.75,3.22641,7.36,1.16811,5.9983900000000006,36.52,1.785,6.77,5.87,3.10307,4.56,3.78307,5.04098,6.52,3.91,19.0569,17.77,12.9,19.23,1.775,2.42,78.940002,29.236099,12.74,2.63,5.95748,15.85,7.51,4.03621,13.12,1.99417,45.0,60.060001,48.75,7.24,0.51,3.91,12.27,3.91,4.95,19.0,1.89849,14.94,2.83,4.10195,12.7497,4.54,6.19,4.72,10.0088,5.74,10.5427,6.4657,2.74,30.0355,28.153799,5.87029,25.040001,29.517401,14.05
2015-09-29,4.93,16.23,8.42,4.36103,4.53,3.5974699999999995,12.89,5.42,26.379999,18.6,8.46798,1.345,37.080002,1.145,9.72,21.610001,4.77096,11.39,0.46246,3.51,9.7,9.59,70.150002,8.89,7.1,4.24,23.450001,81.760002,10.48,87.800003,30.209999,9.8,0.6827989999999999,39.77,3.0849,7.06,1.14848,5.83602,35.43,1.67,6.53,5.7,3.07314,4.41,3.63904,4.85656,6.15,3.84,18.6222,17.0,12.21,18.34,1.695,2.38,75.0,28.1747,12.55,2.67,5.33636,14.86,7.25,3.95101,12.7,1.93552,43.470001,57.889999,46.52,7.05,0.490385,3.81,11.9,3.84,4.84,18.200001,1.83916,14.8,2.71,3.72747,12.3481,4.36,5.92,4.63,9.64788,5.49,9.96302,6.27901,2.65,28.9032,27.271299,5.51281,24.23,27.8002,13.85
